"ID","NAME","FACILITYID__C","PROGRAM_CODE__C","PROGRAM_VALUE__C","SERVICE_CODE__C","SERVICE_VALUE__C","STATE__C","AVATAR_UPLOAD_ID__C","LOCATION__C","PROGRAM__C","SERVICE_LINE__C","ASSESSMENT_ONLY__C","END_DATE__C","START_DATE__C"
"a0NU0000009rYG2MAM","SC-001828","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981091-90808N","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYG3MAM","SC-001829","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0004","H0004-Individual Therapy","FL","10-9999981091-H0004","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYG4MAM","SC-001830","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0004","H0004-Individual Therapy","FL","10-9999981091-H0004","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYG5MAM","SC-001831","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981091-H0031HO","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYG6MAM","SC-001832","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981091-H0031HO","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYG7MAM","SC-001833","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999981091-H0031TS","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYG8MAM","SC-001834","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999981091-H0031TS","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYG9MAM","SC-001835","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981091-H0032","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYGAMA2","SC-001836","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981091-H0032","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYGBMA2","SC-001837","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981091-H0032TS","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYGCMA2","SC-001838","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981091-H0032TS","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYGDMA2","SC-001839","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981091-H2000HP","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYGEMA2","SC-001840","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981091-H2000HP","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYGFMA2","SC-001841","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981091-H2010","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYGGMA2","SC-001842","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981091-H2010","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYGHMA2","SC-001843","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981091-H2010HO","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYGIMA2","SC-001844","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981091-H2010HO","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYGJMA2","SC-001845","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981091-MG/H0046","Gainesville","Gainesville","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYK3MAM","SC-002081","10","9999981092","FL-MNTR-OPT-Ocala-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981092-H2010","Ocala","Ocala","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYK4MAM","SC-002082","10","9999981092","FL-MNTR-OPT-Ocala-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981092-H2010","Ocala","Ocala","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYK5MAM","SC-002083","10","9999981092","FL-MNTR-OPT-Ocala-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981092-H2010HO","Ocala","Ocala","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYK6MAM","SC-002084","10","9999981092","FL-MNTR-OPT-Ocala-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981092-H2010HO","Ocala","Ocala","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYK7MAM","SC-002085","10","9999981092","FL-MNTR-OPT-Ocala-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981092-MG/H0046","Ocala","Ocala","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYK8MAM","SC-002086","10","9999981092","FL-MNTR-OPT-Ocala-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981092-MG/H0046","Ocala","Ocala","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYK9MAM","SC-002087","10","9999981092","FL-MNTR-OPT-Ocala-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999981092-MG/T1023HE","Ocala","Ocala","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYKAMA2","SC-002088","10","9999981092","FL-MNTR-OPT-Ocala-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999981092-MG/T1023HE","Ocala","Ocala","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYKBMA2","SC-002089","10","9999981092","FL-MNTR-OPT-Ocala-ARY","T1007","T1007-Individualized TX Plan Development-SA","FL","10-9999981092-T1007","Ocala","Ocala","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYKCMA2","SC-002090","10","9999981092","FL-MNTR-OPT-Ocala-ARY","T1007","T1007-Individualized TX Plan Development-SA","FL","10-9999981092-T1007","Ocala","Ocala","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYKDMA2","SC-002091","10","9999981092","FL-MNTR-OPT-Ocala-ARY","T1007TS","T1007TS-Treatment Plan Review- SA","FL","10-9999981092-T1007TS","Ocala","Ocala","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYKEMA2","SC-002092","10","9999981092","FL-MNTR-OPT-Ocala-ARY","T1007TS","T1007TS-Treatment Plan Review- SA","FL","10-9999981092-T1007TS","Ocala","Ocala","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYKFMA2","SC-002093","10","9999981092","FL-MNTR-OPT-Ocala-ARY","T1015","T1015-Medical Management","FL","10-9999981092-T1015","Ocala","Ocala","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYKGMA2","SC-002094","10","9999981092","FL-MNTR-OPT-Ocala-ARY","T1015","T1015-Medical Management","FL","10-9999981092-T1015","Ocala","Ocala","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYKLMA2","SC-002095","10","9999991095","FL-MNTR-IIH-Orlando-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991095-H2010HO","Orlando","Orlando","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYKMMA2","SC-002096","10","9999991095","FL-MNTR-IIH-Orlando-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991095-H2010HO","Orlando","Orlando","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYKNMA2","SC-002097","10","9999991095","FL-MNTR-IIH-Orlando-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991095-MG/H0046","Orlando","Orlando","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYKOMA2","SC-002098","10","9999991095","FL-MNTR-IIH-Orlando-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991095-MG/H0046","Orlando","Orlando","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYKPMA2","SC-002099","10","9999991095","FL-MNTR-IIH-Orlando-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991095-MG/T1023HE","Orlando","Orlando","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYKQMA2","SC-002100","10","9999991095","FL-MNTR-IIH-Orlando-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991095-MG/T1023HE","Orlando","Orlando","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYKRMA2","SC-002101","10","9999991095","FL-MNTR-IIH-Orlando-ARY","H0001","H0001-CFARS - SA","FL","10-9999991095-H0001","Orlando","Orlando","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYKSMA2","SC-002102","10","9999991095","FL-MNTR-IIH-Orlando-ARY","H0001","H0001-CFARS - SA","FL","10-9999991095-H0001","Orlando","Orlando","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYKTMA2","SC-002103","10","9999991095","FL-MNTR-IIH-Orlando-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991095-H0001HN","Orlando","Orlando","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOCMA2","SC-002334","10","9999981098","FL-MNTR-OPT-S. Broward-ARY","T1015","T1015-Medical Management","FL","10-9999981098-T1015","S. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYODMA2","SC-002335","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991096-H0031HO","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOEMA2","SC-002336","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991096-H0031HO","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYOFMA2","SC-002337","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991096-H0031TS","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOGMA2","SC-002338","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991096-H0031TS","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYOHMA2","SC-002339","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991096-H2000HP","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOIMA2","SC-002340","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991096-H2000HP","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYOJMA2","SC-002341","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991096-H2010","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOKMA2","SC-002342","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991096-H2010","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYOLMA2","SC-002343","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991096-H2010HO","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOMMA2","SC-002344","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991096-H2010HO","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYONMA2","SC-002345","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991096-MG/H0046","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOOMA2","SC-002346","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991096-MG/H0046","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYOPMA2","SC-002347","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991096-MG/T1023HE","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOQMA2","SC-002348","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991096-MG/T1023HE","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYORMA2","SC-002349","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","T1015","T1015-Medical Management","FL","10-9999991096-T1015","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOSMA2","SC-002350","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","T1015","T1015-Medical Management","FL","10-9999991096-T1015","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYOTMA2","SC-002351","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0001","H0001-CFARS - SA","FL","10-9999991096-H0001","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOUMA2","SC-002352","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0001","H0001-CFARS - SA","FL","10-9999991096-H0001","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYOVMA2","SC-002353","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991096-H0001HN","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOWMA2","SC-002354","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991096-H0001HN","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYOXMA2","SC-002355","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991096-H0031","S. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYOYMA2","SC-002356","10","9999991096","FL-MNTR-IIH-S. Miami-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991096-H0031","S. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009Ae3sMAC","SC-000126","999","9999999998","NC-IFCS-IIH-Five County-ARY","99215","Established Patient Visit (40 mins)","NC","999-9999999998-99215","Five County","IFCS","Medication Management","false","","2012-01-01"
"a0NU0000009Ae3tMAC","SC-000127","999","9999999998","NC-IFCS-IIH-Five County-ARY","99243","Office Consultation (40 mins)","NC","999-9999999998-99243","Five County","IFCS","Medication Management","false","","2012-01-01"
"a0NU0000009Ae3uMAC","SC-000128","999","9999999998","NC-IFCS-IIH-Five County-ARY","99244","Office Consultation (60 mins)","NC","999-9999999998-99244","Five County","IFCS","Medication Management","false","","2012-01-01"
"a0NU0000009Ae3vMAC","SC-000129","999","9999999998","NC-IFCS-IIH-Five County-ARY","99245","Office Consultation (80 mins)","NC","999-9999999998-99245","Five County","IFCS","Medication Management","false","","2012-01-01"
"a0NU0000009Ae3wMAC","SC-000130","999","9999999998","NC-IFCS-IIH-Five County-ARY","Q3014","Telehealth Originating Site Facility Fee","NC","999-9999999998-Q3014","Five County","IFCS","Medication Management","false","","2012-01-01"
"a0NU0000009Ae3zMAC","SC-000133","999","9999999999","NC-IFCS-IIH-Triangle-ARY","90808L","Individual Therapy (75+ min) (Licensed)","NC","999-9999999999-90808L","Triangle","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae40MAC","SC-000134","999","9999999999","NC-IFCS-IIH-Triangle-ARY","90808N","Individual Therapy (75+ min) (non-Licensed)","NC","999-9999999999-90808N","Triangle","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae41MAC","SC-000135","999","9999999999","NC-IFCS-IIH-Triangle-ARY","90832","Individual Therapy (16-37 min)","NC","999-9999999999-90832","Triangle","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae42MAC","SC-000136","999","9999999999","NC-IFCS-IIH-Triangle-ARY","90834","Individual Therapy (38-52 min)","NC","999-9999999999-90834","Triangle","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae43MAC","SC-000137","999","9999999999","NC-IFCS-IIH-Triangle-ARY","90837","Individual Therapy (53-67 min)","NC","999-9999999999-90837","Triangle","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae44MAC","SC-000138","999","9999999999","NC-IFCS-IIH-Triangle-ARY","90846","Family Therapy w/o Patient","NC","999-9999999999-90846","Triangle","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae45MAC","SC-000139","999","9999999999","NC-IFCS-IIH-Triangle-ARY","90847","Family Therapy w/ Patient","NC","999-9999999999-90847","Triangle","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae46MAC","SC-000140","999","9999999999","NC-IFCS-IIH-Triangle-ARY","H0004","Individual Therapy","NC","999-9999999999-H0004","Triangle","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae49MAC","SC-000143","999","9999999998","NC-IFCS-IIH-Five County-ARY","90808L","Individual Therapy (75+ min) (Licensed)","NC","999-9999999998-90808L","Five County","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4AMAS","SC-000144","999","9999999998","NC-IFCS-IIH-Five County-ARY","90808N","Individual Therapy (75+ min) (non-Licensed)","NC","999-9999999998-90808N","Five County","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4BMAS","SC-000145","999","9999999998","NC-IFCS-IIH-Five County-ARY","90832","Individual Therapy (16-37 min)","NC","999-9999999998-90832","Five County","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4CMAS","SC-000146","999","9999999998","NC-IFCS-IIH-Five County-ARY","90834","Individual Therapy (38-52 min)","NC","999-9999999998-90834","Five County","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4DMAS","SC-000147","999","9999999998","NC-IFCS-IIH-Five County-ARY","90837","Individual Therapy (53-67 min)","NC","999-9999999998-90837","Five County","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4EMAS","SC-000148","999","9999999998","NC-IFCS-IIH-Five County-ARY","90846","Family Therapy w/o Patient","NC","999-9999999998-90846","Five County","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4FMAS","SC-000149","999","9999999998","NC-IFCS-IIH-Five County-ARY","90847","Family Therapy w/ Patient","NC","999-9999999998-90847","Five County","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4GMAS","SC-000150","999","9999999998","NC-IFCS-IIH-Five County-ARY","H0004","Individual Therapy","NC","999-9999999998-H0004","Five County","IFCS","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4HMAS","SC-000151","999","9999999998","NC-IFCS-IIH-Five County-ARY","H0032","MH Targeted Case Management","NC","999-9999999998-H0032","Five County","IFCS","Case Management","false","","2012-01-01"
"a0NU0000009Ae4IMAS","SC-000152","999","9999999999","NC-IFCS-IIH-Triangle-ARY","H0032","MH Targeted Case Management","NC","999-9999999999-H0032","Triangle","IFCS","Case Management","false","","2012-01-01"
"a0NU0000009rYGKMA2","SC-001846","10","9999981091","FL-MNTR-OPT-Gainesville-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981091-MG/H0046","Gainesville","Gainesville","Outpatient Therapy","true","","2012-01-01"
