"ID","OWNERID","NAME","LASTMODIFIEDDATE","LASTMODIFIEDBYID","ALIAS__C","CITY__C","FACILITYID__C","PHONE__C","PROGRAMID__C","PROGRAM__C","SERVICE_VALUE__C","SETTING__C","STATE__C","STREET__C","UNIQUEID__C","ZIP__C"
"a0vU0000001FOHAIA4","005U0000001BtzpIAC","120809","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120809","Evansville","18.0","","120809001","IN-TSS-SL-737 E RIVERSIDE-IDD","IDD - Residential Group Home","Outpatient","IN","725 E Riverside","18||120809001","47714"
"a0vU0000001FOHBIA4","005U0000001BtzpIAC","120810","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120810","Evansville","18.0","","120810001","IN-TSS-SL-8346 B Lincoln Ave-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","8346 B Lincoln Ave.","18||120810001","47715"
"a0vU0000001FOHCIA4","005U0000001BtzpIAC","120811","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120811","Evansville","18.0","","120811001","IN-MNTR-SL-3017 Capital Blvd-IDD","IDD - Residential Group Home","Outpatient","IN","3017 Capital Blvd.","18||120811001","47711-3686"
"a0vU0000001FOHDIA4","005U0000001BtzpIAC","120815","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120815","Mount Vernon","18.0","","120815001","IN-TSS-SL-9020 S Caborn Rd-IDD","IDD - Residential Group Home","Outpatient","IN","9020 S Caborn Rd.","18||120815001","47265"
"a0vU0000001FOHEIA4","005U0000001BtzpIAC","120816","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120816","Evansville","18.0","812-473-3158","120816001","IN-TSS-SL-618 S Runnymeade Ave-IDD","IDD - Residential Group Home","Outpatient","IN","618 S Runnymeade Ave","18||120816001","47714"
"a0vU0000001FOHFIA4","005U0000001BtzpIAC","120817","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120817","Evansville","18.0","812-303-4048","120817001","IN-TSS-SL-4000 Kathleen Ave-IDD","IDD - Residential Group Home","Outpatient","IN","4000 Kathleen Ave","18||120817001","47714"
"a0vU0000001FOHGIA4","005U0000001BtzpIAC","120819","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120819","Evansville","18.0","812-401-7254","120819001","IN-TSS-SL-7844  E CHERRY ST-IDD","IDD - Residential Group Home","Outpatient","IN","7844 E Cherry St","18||120819001","47715"
"a0vU0000001FOHHIA4","005U0000001BtzpIAC","120820001","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120820001","Evansville","18.0","","120820001","IN-MNTR-SL-2525 Essex Dr-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","2525 Essex Drive","18||120820001","47715-6647"
"a0vU0000001FOHIIA4","005U0000001BtzpIAC","120820002","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120820002","Evansville","18.0","","120820002","IN-TSS-SL-2628 WINDING CREEK-IDD","IDD - Residential Group Home","Outpatient","IN","2628 Winding Creek","18||120820002","47715"
"a0vU0000001FOHJIA4","005U0000001BtzpIAC","120821","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120821","Evansville","18.0","","120821001","IN-MNTR-SL-448 Cross Valley CIR A-IDD","IDD - Residential Group Home","Outpatient","IN","448 Cross Valley Circle A","18||120821001","47710-3291"
"a0vU0000001FOHKIA4","005U0000001BtzpIAC","120822","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120822","Evansville","18.0","812-303-4059","120822001","IN-TSS-SL-3655 Jackson Ave-IDD","IDD - Residential Group Home","Outpatient","IN","","18||120822001","47713-5310"
"a0vU0000001FOHLIA4","005U0000001BtzpIAC","120823","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120823","Evansville","18.0","812-449-8923","120823001","IN-MNTR-SL-8929 Broadway Avenue-IDD","IDD - Residential Group Home","Outpatient","IN","8929 Broadway Avenue","18||120823001","47712-5439"
"a0vU0000001FOHMIA4","005U0000001BtzpIAC","120824","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120824","Evansville","18.0","812-453-7949","120824001","IN-MNTR-SL-5825 Lincoln Point Blvd-IDD","IDD - Residential Group Home","Outpatient","IN","5825 Lincoln Point Boulevard","18||120824001","47715-6505"
"a0vU0000001FOHNIA4","005U0000001BtzpIAC","120825","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120825","Lafayette","18.0","","120825001","IN-MNTR-SL-1901 Union St #213-IDD","IDD - Residential Group Home","Outpatient","IN","2243 Us Hwy 52","18||120825001","47904-5313"
"a0vU0000001FOHOIA4","005U0000001BtzpIAC","120826","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120826","Lafayette","18.0","","120826001","IN-MNTR-SL-2243 US Hwy 52-IDD","IDD - Residential Group Home","Outpatient","IN","2243 Us Hwy 52","18||120826001","47904-5318"
"a0vU0000001FOHPIA4","005U0000001BtzpIAC","120828","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120828","Westpoint","18.0","","120828001","IN-MNTR-SL-8122 W 510 S-IDD","IDD - Residential Group Home","Outpatient","IN","8122 W 510 S","18||120828001","47992-9243"
"a0vU0000001FOHQIA4","005U0000001BtzpIAC","120829","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120829","Muncie","18.0","","120829001","IN-MNTR-SL-1003 N Shellbark Rd-IDD","IDD - Residential Group Home","Outpatient","IN","1003 N Shellbark Rd","18||120829001","47304-3177"
"a0vU0000001FOHRIA4","005U0000001BtzpIAC","120831","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120831","Fort Wayne","18.0","","120831001","IN-MNTR-SL-3446 Diplomat Dr-IDD","IDD - Residential Group Home","Outpatient","IN","3446 Diplomat Dr","18||120831001","46806-4598"
"a0vU0000001FOHSIA4","005U0000001BtzpIAC","120832","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120832","Peru","18.0","","120832001","IN-MNTR-SL-216 South William-IDD","IDD - Residential Group Home","Outpatient","IN","216 South William","18||120832001","46970-3108"
"a0vU0000001FOHTIA4","005U0000001BtzpIAC","120302","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120302","South Bend","18.0","","120302007","IN-MNTR-AFC-1434 Garland Circl-ELDFY07NS","IDD - Residential Host Home","Inpatient/Residential","IN","1434 Garland Circle","18||120302007","46614-2212"
"a0vU0000001FOHUIA4","005U0000001BtzpIAC","120302","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120302","Michigan City","18.0","219-608-3325","120302009","IN-MNTR-AFC-116 Carroll Ave-ELDFY07NS","IDD - Residential Host Home","Inpatient/Residential","IN","116 Carroll Ave","18||120302009","46360-5341"
"a0vU0000001FOHVIA4","005U0000001BtzpIAC","120302","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120302","Elkhart","18.0","574-307-1475","120302011","IN-MNTR-AFC-58686 Runway Rd-ELD","IDD - Residential Host Home","Inpatient/Residential","IN","58686 Runway Rd","18||120302011","46516-6262"
"a0vU0000001FOHWIA4","005U0000001BtzpIAC","120303","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120303","Gary","18.0","","120303001","IN-MNTR-AFC-3528 Fillmore-ELD-FY07 NS","IDD - Residential Host Home","Inpatient/Residential","IN","3528 Fillmore St","18||120303001","46408-1542"
"a0vU0000001FOHXIA4","005U0000001BtzpIAC","120303","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120303","Rensselaer","18.0","","120303002","IN-MNTR-AFC-9314 W Bunkum-ELD-FY07 NS","IDD - Residential Host Home","Inpatient/Residential","IN","9314 W Bunkum Rd","18||120303002","47978-8863"
"a0vU0000001FOHYIA4","005U0000001BtzpIAC","120303","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120303","Gary","18.0","","120303003","IN-MNTR-AFC-5565 VAN BUREN ST-ELD-FY07 N","IDD - Residential Host Home","Inpatient/Residential","IN","5565 Van Buren St","18||120303003","46410-2055"
"a0vU0000001FOHZIA4","005U0000001BtzpIAC","120303","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120303","Dyer","18.0","219-865-2876","120303004","IN-MNTR-AFC-2326 Flint Ct-ELD","IDD - Residential Host Home","Inpatient/Residential","IN","2326 Flint Ct","18||120303004","46311-1913"
"a0vU0000001FOHaIAO","005U0000001BtzpIAC","120304","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120304","Fort Wayne","18.0","","120304002","IN-MNTR-AFC-210 Fox Orchard Run-ELD","IDD - Residential Host Home","Inpatient/Residential","IN","210 Fox Orchard Run","18||120304002","46825-6579"
"a0vU0000001FOHbIAO","005U0000001BtzpIAC","120304","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120304","Fort Wayne","18.0","260-286-1697","120304003","IN-MNTR-AFC-5106 Timbersend Pl-ELD","IDD - Residential Host Home","Inpatient/Residential","IN","5106 Timbersend Pl","18||120304003","46835-9477"
"a0vU0000001FOHcIAO","005U0000001BtzpIAC","120305","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120305","Hartford City","18.0","765-499-9161","120305001","IN-MNTR-AFC-1726 N 100 West-ELD","IDD - Residential Host Home","Inpatient/Residential","IN","1726 N 100 West","18||120305001","47348-9550"
"a0vU0000001FOHdIAO","005U0000001BtzpIAC","120332","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120332","Indianapolis","18.0","","120332001","IN-MNTR-SL-8639 Springmill RD-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","8639 Springmill Road","18||120332001","46260-1756"
"a0vU0000001FOHeIAO","005U0000001BtzpIAC","120333","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120333","Indianapolis","18.0","","120333001","IN-MNTR-SL-3973 Wind Drift Dr. E-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","3973 Wind Drift Dr.  E","18||120333001","46254-3205"
"a0vU0000001FOHfIAO","005U0000001BtzpIAC","120337001","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120337001","Indianapolis","18.0","","120337001","IN-MNTR-SL-4006 Monaco Dr. B-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","4006 Monaco Drive B","18||120337001","46205-5256"
"a0vU0000001FOHgIAO","005U0000001BtzpIAC","120338","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120338","Indianapolis","18.0","","120338001","IN-MNTR-SL-3318 FallCreek Parkway E-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","3318 Fall Creek Parkway.  E","18||120338001","46205-3806"
"a0vU0000001FOHhIAO","005U0000001BtzpIAC","120340","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120340","Indianapolis","18.0","","120340001","IN-MNTR-SL-2552 Arborway LN # 415- IDD","IDD - Residential Group Home","Inpatient/Residential","IN","2552 Arborway Ln Apt 415","18||120340001","46268-4903"
"a0vU0000001FOHiIAO","005U0000001BtzpIAC","120342","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120342","Indianapolis","18.0","","120342001","IN-MNTR-SL-6348 Brookline Dr-IDD","IDD - Residential Group Home","Outpatient","IN","6348 Brookline Dr","18||120342001","46220-6710"
"a0vU0000001FOHjIAO","005U0000001BtzpIAC","120350","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120350","Anderson","18.0","765-683-9890","120350001","IN-MNTR-SL-1216 Wolf Run. D27-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","1216 Wolf Run.  D27","18||120350001","46013-5501"
"a0vU0000001FOHkIAO","005U0000001BtzpIAC","120352","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120352","Anderson","18.0","765-649-4254","120352001","IN-MNTR-SL-1218 Chipmunk Ct-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","1218 Chipmunk Ct.","18||120352001","46013-5504"
"a0vU0000001FOHlIAO","005U0000001BtzpIAC","120353","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120353","Indianapolis","18.0","","120353001","IN-MNTR-SL-3707 WILD IVY DR-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","3707 Wild Ivy Drive","18||120353001","46227-9713"
"a0vU0000001FOHmIAO","005U0000001BtzpIAC","45310601","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45310601","Spencer","18.0","","PA45310601","IN-TSS-ICF-PRE-ADMIT106-IDD","IDD - Residential ICF/MR","Outpatient","IN","205 N Main St","18||PA45310601","47460"
"a0vU0000001FOHnIAO","005U0000001BtzpIAC","45310701","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45310701","Indianapolis","18.0","","PA4531071","IN-TSS-ICF-PRE-ADMIT107-IDD","IDD - Residential ICF/MR","Outpatient","IN","339 W 47th St","18||PA4531071","46208"
"a0vU0000001FOHoIAO","005U0000001BtzpIAC","45310801","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45310801","Brownsburg","18.0","","PA45310801","IN-TSS-ICF-PRE-ADMIT108-IDD","IDD - Residential ICF/MR","Outpatient","IN","11 Washington St","18||PA45310801","46112"
"a0vU0000001FOHpIAO","005U0000001BtzpIAC","45310901","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45310901","Danville","18.0","","PA45310901","IN-TSS-ICF-PRE-ADMIT109-IDD","IDD - Residential ICF/MR","Outpatient","IN","84 S Walnut St","18||PA45310901","46122"
"a0vU0000001FOHqIAO","005U0000001BtzpIAC","45311001","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45311001","Indianapolis","18.0","","PA45311001","IN-TSS-ICF-PRE-ADMIT110-IDD","IDD - Residential ICF/MR","Outpatient","IN","2944 Dietz St","18||PA45311001","46203"
"a0vU0000001FOHrIAO","005U0000001BtzpIAC","45311101","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45311101","Indianapolis","18.0","","PA45311101","IN-TSS-ICF-PRE-ADMIT111-IDD","IDD - Residential ICF/MR","Outpatient","IN","1603 S Lynhurst","18||PA45311101","46241"
"a0vU0000001FOHsIAO","005U0000001BtzpIAC","45311201","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45311201","Indianapolis","18.0","","PA45311201","IN-TSS-ICF-PRE-ADMIT112-IDD","IDD - Residential ICF/MR","Outpatient","IN","4155 Ray St","18||PA45311201","46241"
"a0vU0000001FOHtIAO","005U0000001BtzpIAC","45311301","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45311301","Haubstadt","18.0","","PA45311301","IN-TSS-ICF-PRE-ADMIT113-IDD","IDD - Residential ICF/MR","Outpatient","IN","317 N Main St","18||PA45311301","47639"
"a0vU0000001FOHuIAO","005U0000001BtzpIAC","45311401","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45311401","Huntingburg","18.0","","PA45311401","IN-TSS-ICF-PRE-ADMIT114-IDD","IDD - Residential ICF/MR","Outpatient","IN","114 S Chestnut","18||PA45311401","47542"
"a0vU0000001FOHvIAO","005U0000001BtzpIAC","45311501","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45311501","Lynnville","18.0","","PA45311501","IN-TSS-ICF-PRE-ADMIT115-IDD","IDD - Residential ICF/MR","Outpatient","IN","144 Maple St","18||PA45311501","47619"
"a0vU0000001FOHwIAO","005U0000001BtzpIAC","45311601","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","45311601","New Harmony","18.0","","PA45311601","IN-TSS-ICF-PRE-ADMIT116-IDD","IDD - Residential ICF/MR","Outpatient","IN","2840 John St","18||PA45311601","47631"
"a0vU0000001FOHxIAO","005U0000001BtzpIAC","PA44520101","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","PA44520101","Brownstown","18.0","","PA45520101","IN-REMIND-ICF-PRE-ADMIT201-IDD","IDD - Residential ICF/MR","Outpatient","IN","645 Bridge St","18||PA45520101","47220"
"a0vU0000001FOHyIAO","005U0000001BtzpIAC","120355","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","120355","Indianapolis","18.0","","120355001","IN-MNTR-SL-4666 Lynnsfield-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","4666 Lynnsfield","18||120355001","46254-5254"
"a0vU0000001FOHzIAO","005U0000001BtzpIAC","335282","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335282","Saint Cloud","5.0","","335282000","MN-REMCL-CSS-Benton Alternative Services","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","MN","1506 33rd Avenue North","5||335282000","56303-1525"
"a0vU0000001FOI0IAO","005U0000001BtzpIAC","335283","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335283","Saint Cloud","5.0","320-259-6022","335283000","MN-REMCL-CSS-Stearns SILS-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","MN","266 33rd Avenue South, Suite 10","5||335283000","56301-4684"
"a0vU0000001FOI1IAO","005U0000001BtzpIAC","335284","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335284","Saint Cloud","5.0","320-259-6022","335284000","MN-REMCL-CSS-Crow Wing Alternative Servi","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","MN","266 - 33rd Avenue South, Suite 10","5||335284000","56301-4684"
"a0vU0000001FOI2IAO","005U0000001BtzpIAC","335300","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335300","Sauk Rapids","5.0","320-240-9590","335300000","MN-REMCL-SL-Benton 9th Ave-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1012 9th Ave","5||335300000","56379-2437"
"a0vU0000001FOI3IAO","005U0000001BtzpIAC","335301","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335301","Saint Cloud","5.0","320-654-8019","335301000","MN-REMCL-SL-18th Street-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","3012 18th St S.","5||335301000","56301-5958"
"a0vU0000001FOI4IAO","005U0000001BtzpIAC","335302","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335302","Saint Cloud","5.0","320-203-7531","335302000","MN-REMCL-SL-Maple View-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","25371 58th Ave","5||335302000","56301-9244"
"a0vU0000001FOI5IAO","005U0000001BtzpIAC","335303","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335303","Saint Joseph","5.0","320-363-4793","335303000","MN-REMCL-SL-Lakeview-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","32777 Pamela Lane","5||335303000","56374-8706"
"a0vU0000001FOI6IAO","005U0000001BtzpIAC","335304","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335304","Saint Cloud","5.0","320-656-1594","335304000","MN-REMCL-SL-Fairfield Court-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","22 Fair Field Court","5||335304000","56303-0909"
"a0vU0000001FOI7IAO","005U0000001BtzpIAC","335305","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335305","Saint Cloud","5.0","320-240-8900","335305000","MN-REMCL-SL-11th Ave-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1911 13th Street South","5||335305000","56301-4865"
"a0vU0000001FOI8IAO","005U0000001BtzpIAC","335306","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335306","Saint Cloud","5.0","320-654-6785","335306000","MN-REMCL-SL-Lewis Place-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","823 Lewis Place","5||335306000","56301-5958"
"a0vU0000001FOI9IAO","005U0000001BtzpIAC","335307","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335307","Saint Cloud","5.0","320-255-1517","335307000","MN-REMCL-SL-South-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","845 S. 16th Ave","5||335307000","56301-5958"
"a0vU0000001FOIAIA4","005U0000001BtzpIAC","335308","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335308","Brainerd","5.0","218-828-4755","335308000","MN-REMCL-SL-Boulder-MH","IDD - Residential Group Home","Inpatient/Residential","MN","10356 Boulder Court","5||335308000","56401-5964"
"a0vU0000001FOIBIA4","005U0000001BtzpIAC","335309","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335309","Sauk Rapids","5.0","320-230-2756","335309000","MN-REMCL-SL-Hillside-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1123 Hillside Road","5||335309000","56379-2575"
"a0vU0000001FOICIA4","005U0000001BtzpIAC","335310","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335310","Saint Cloud","5.0","320-257-0738","335310000","MN-REMCL-SL-Cascade-MH","IDD - Residential Group Home","Inpatient/Residential","MN","626 11th Ave North","5||335310000","56303-0909"
"a0vU0000001FOIDIA4","005U0000001BtzpIAC","335350","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335350","Saint Cloud","5.0","320-259-9261","335350000","MN-REMCL-SL-Sherburne-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1620 12th Ave Se","5||335350000","56304-2218"
"a0vU0000001FOIEIA4","005U0000001BtzpIAC","335351","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335351","Sauk Rapids","5.0","320-253-8306","335351000","MN-REMCL-SL-13th Avenue-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","481 13th Ave","5||335351000","56379-2437"
"a0vU0000001FOIFIA4","005U0000001BtzpIAC","335352","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335352","Saint Cloud","5.0","320-253-8313","335352000","MN-REMCL-SL-Stephens Way-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","2206 Stephens Way","5||335352000","56301-5035"
"a0vU0000001FOIGIA4","005U0000001BtzpIAC","335353","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335353","Saint Cloud","5.0","320-230-0910","335353000","MN-REMCL-SL-Pleasant Lane-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","5842 Pleasant Lane","5||335353000","56303-0621"
"a0vU0000001FOIHIA4","005U0000001BtzpIAC","335354","2013-06-22T19:06:17.000Z","005U0000000NNnWIAW","335354","Saint Cloud","5.0","320-251-8884","335354000","MN-REMCL-SL-McKinley-ABI","ABI","Inpatient/Residential","MN","1157 16th Ave S","5||335354000","56301-5427"
